BAIRRO,AREA,QUARTOS,BANHEIROS,VAGAS,PRECO,LATITUDE,LONGITUDE
3,164,4,4,2,1680000,-29.76334892,-50.03246066
3,138,2,2,1,690000,-29.77101698,-50.02159669
3,95,2,3,1,650000,-29.7740356,-50.02087034
3,155,3,2,1,800000,-29.76622206,-50.0294172
3,73,2,3,1,650000,-29.76474364,-50.02451333
3,73,2,2,1,600000,-29.77146957,-50.0268216
3,163,3,3,2,2100000,-29.76981161,-50.03062431
3,73,2,2,1,791518,-29.76212565,-50.02678147
3,372,3,3,2,1860000,-29.7590522,-50.03865992
3,74,2,2,1,660000,-29.75742137,-50.03950987
3,74,2,2,1,650000,-29.76174234,-50.03247029
3,143,3,2,1,1250000,-29.76739568,-50.03070618
3,51,1,1,1,405000,-29.76943234,-50.02087274
3,74,2,2,1,645000,-29.77164275,-50.02674937
3,198,3,2,2,990000,-29.75884495,-50.04190483
3,111,2,2,1,799000,-29.76531572,-50.03519992
3,79,2,2,1,850000,-29.76213085,-50.03743596
3,75,2,2,1,470000,-29.76746899,-50.03375846
3,75,2,1,1,889000,-29.76675605,-50.03812299
3,75,2,2,2,650000,-29.7628461,-50.0344511
3,75,2,1,1,580000,-29.77263106,-50.02519714
3,75,2,2,1,575000,-29.76704873,-50.03638616
3,75,2,2,1,550000,-29.75681233,-50.04171782
3,140,3,2,1,817000,-29.75836234,-50.03600092
3,75,2,1,1,410000,-29.76684379,-50.03480745
3,75,2,2,1,715000,-29.76506865,-50.02031253
3,57,1,1,1,490000,-29.76029971,-50.03395028
3,75,2,3,1,915000,-29.76765892,-50.02466823
3,75,2,2,1,680000,-29.77226622,-50.02576217
3,75,2,2,1,650000,-29.7721219,-50.01946579
3,128,3,3,2,1750000,-29.76480656,-50.02985703
3,75,2,2,1,475000,-29.76148891,-50.03544472
3,333,4,5,2,1665000,-29.75836407,-50.03592627
3,75,2,2,1,750000,-29.76626305,-50.02875988
3,75,2,2,1,680000,-29.76478289,-50.03535001
3,43,1,1,1,425000,-29.76697368,-50.03575131
3,60,2,1,1,860000,-29.76992014,-50.03181777
3,75,2,2,1,695000,-29.76090066,-50.03462526
3,75,2,2,1,720000,-29.76362601,-50.03125997
3,75,2,3,1,1300000,-29.76883716,-50.0321035
3,70,2,2,1,720000,-29.76533535,-50.02591306
3,75,2,2,4,930000,-29.76258055,-50.03056251
3,75,2,2,1,620000,-29.76940347,-50.02686253
3,75,2,1,1,470000,-29.76699793,-50.03317336
3,75,2,2,1,1190000,-29.76059527,-50.03987506
3,75,2,2,1,680000,-29.77119421,-50.02086392
3,75,2,1,1,972000,-29.76102593,-50.03585645
3,107,3,3,1,1100000,-29.76943176,-50.02224599
3,127,2,2,1,760000,-29.76594727,-50.02377173
3,75,2,1,1,410000,-29.76205407,-50.0371687
3,75,2,2,1,580000,-29.76639755,-50.0183879
3,60,1,1,1,530000,-29.76946178,-50.03084182
3,270,3,3,2,1350000,-29.77087324,-50.02550695
3,121,3,3,2,1300000,-29.77287237,-50.02100357
3,117,3,2,2,1100000,-29.76284784,-50.02942603
3,166,2,2,2,830000,-29.76844922,-50.03506669
3,122,3,2,2,1300000,-29.76966729,-50.03258426
3,45,1,1,1,583228,-29.75869486,-50.0374777
3,96,2,2,1,550000,-29.76495954,-50.03461724
3,74,2,2,1,700000,-29.76862356,-50.02219703
3,105,2,2,1,795000,-29.7572401,-50.04024024
3,160,2,1,1,800000,-29.763906,-50.02671486
3,60,3,1,2,1200000,-29.76076153,-50.0306837
3,93,2,2,1,680000,-29.7730825,-50.02254135
3,62,1,1,1,380000,-29.76822581,-50.02767637
3,203,4,4,2,1600000,-29.7673391,-50.02384637
3,248,3,2,1,1250000,-29.77135815,-50.02385761
3,101,2,2,1,800000,-29.76851561,-50.02503422
3,360,3,2,3,1800000,-29.77457824,-50.0214153
3,169,2,2,1,1040000,-29.76630461,-50.02601981
3,76,2,2,1,835000,-29.76652687,-50.03767915
3,76,2,2,1,590000,-29.75796055,-50.04076514
3,76,2,2,1,450000,-29.76217415,-50.02999347
3,98,2,2,1,850000,-29.76326579,-50.03076958
3,77,2,2,1,910000,-29.76998768,-50.03039637
3,200,3,5,3,2850000,-29.7586048,-50.03607074
3,77,2,2,1,550000,-29.76515178,-50.02164966
3,60,3,1,2,1290000,-29.76818078,-50.02990438
3,90,2,2,1,650000,-29.76510213,-50.02359435
3,143,3,3,2,1200000,-29.76460393,-50.02622286
3,77,2,2,1,875650,-29.7604371,-50.03504021
3,77,2,2,1,470000,-29.76657824,-50.02908653
3,120,3,3,2,1325000,-29.76665445,-50.03578742
3,77,3,1,1,550000,-29.76755674,-50.02069938
3,235,2,3,1,780000,-29.76738875,-50.0333708
3,110,3,2,2,1500000,-29.76282301,-50.02853916
3,78,2,2,1,590000,-29.76335873,-50.02985061
3,78,2,3,1,600000,-29.7700737,-50.01898022
3,78,2,3,1,600000,-29.76767451,-50.01885421
3,131,3,2,2,890000,-29.7669529,-50.03458915
3,78,2,2,1,650000,-29.7645768,-50.029231
3,107,3,2,1,990000,-29.76811209,-50.03141407
3,78,2,2,1,750000,-29.76660595,-50.02989635
3,85,2,1,1,812000,-29.77017126,-50.0264829
3,122,3,2,1,940000,-29.76396546,-50.02281022
3,78,2,1,1,820000,-29.76710992,-50.03852428
3,114,2,2,1,850000,-29.7646582,-50.03143975
3,140,2,1,1,700000,-29.76926146,-50.01943128
3,94,2,2,1,680000,-29.77068677,-50.0262662
3,78,2,2,1,940000,-29.76879848,-50.029231
3,153,2,2,1,765000,-29.77000442,-50.02812582
3,205,3,2,2,1400000,-29.76741992,-50.02973343
3,50,1,1,1,480000,-29.76715784,-50.02432552
3,78,2,2,1,850000,-29.77263337,-50.02005811
3,90,2,1,1,720000,-29.75958791,-50.04335593
3,122,3,2,1,980000,-29.76288132,-50.02526617
3,79,2,2,1,926000,-29.7696136,-50.02782966
3,79,2,2,2,890000,-29.76585953,-50.0314542
3,79,2,2,1,750000,-29.76989128,-50.03080971
3,113,2,2,2,1350000,-29.75938875,-50.03947938
3,79,2,2,1,790000,-29.76537749,-50.03734125
3,110,2,2,1,750000,-29.75988348,-50.03423681
3,130,4,4,3,1000000,-29.76669312,-50.02134547
3,80,2,2,1,650000,-29.76774667,-50.03495674
3,80,2,1,1,860000,-29.77275634,-50.02205818
3,160,2,1,1,800000,-29.77259181,-50.02316817
3,80,2,3,1,885000,-29.76146813,-50.03181135
3,80,3,2,1,795000,-29.76124876,-50.03809168
3,80,2,2,1,650000,-29.76359253,-50.02817879
3,80,2,2,1,900000,-29.77016837,-50.02374926
3,53,2,2,1,540000,-29.76650782,-50.02933213
3,111,2,2,1,790000,-29.7630089,-50.0288907
3,80,2,2,1,695000,-29.76236811,-50.03109624
3,68,2,2,1,495000,-29.77172704,-50.02570519
3,80,2,2,1,495000,-29.76973079,-50.0221248
3,75,3,2,1,600000,-29.77137316,-50.02864992
3,80,2,3,1,812000,-29.76372127,-50.02356787
3,80,2,2,1,590000,-29.76499014,-50.03046379
3,60,1,1,1,410000,-29.77029133,-50.02565543
3,80,3,3,1,1250000,-29.75972646,-50.03789826
3,80,2,2,1,676000,-29.76695406,-50.02281664
3,80,2,2,1,690000,-29.76750536,-50.03264927
3,80,2,2,1,780000,-29.75944821,-50.03581552
3,80,2,2,1,790000,-29.75812796,-50.04043848
3,60,4,2,2,1250000,-29.7632756,-50.03185951
3,80,3,2,1,1200000,-29.7640763,-50.02985703
3,180,3,3,1,900000,-29.76574984,-50.02030129
3,120,3,4,1,1750000,-29.76604945,-50.02440819
3,80,2,2,1,675000,-29.76762313,-50.03105049
3,80,2,2,1,590000,-29.76566902,-50.03116285
3,80,2,3,1,855000,-29.76876211,-50.01988876
3,80,2,3,1,855000,-29.76885447,-50.03237879
3,135,2,2,1,1240000,-29.7696898,-50.03113155
3,39,1,1,1,468000,-29.7636162,-50.03430583
3,80,2,1,1,648110,-29.76336451,-50.02608803
3,80,2,2,1,549900,-29.76560321,-50.02957291
3,95,2,3,1,650000,-29.76771607,-50.02816435
3,125,3,3,2,1460000,-29.76604945,-50.02819164
3,67,1,1,1,390000,-29.7737331,-50.02167695
3,119,3,3,1,1164000,-29.76718959,-50.02849181
3,90,3,3,1,925000,-29.7625107,-50.02998304
3,123,3,2,1,855000,-29.77011007,-50.02577903
3,122,3,3,1,1164000,-29.75717198,-50.04062067
3,38,1,1,1,380000,-29.7689047,-50.02534
3,80,2,2,1,780000,-29.765258,-50.03716789
3,178,4,5,3,3500000,-29.76880714,-50.02511046
3,119,2,2,1,1250000,-29.7738728,-50.02231822
3,87,2,2,1,695000,-29.7634257,-50.02665707
3,56,2,2,1,600000,-29.76874133,-50.03326486
3,143,4,2,2,2800000,-29.7638119,-50.03475288
3,81,3,2,1,300000,-29.76768086,-50.03563894
3,245,2,3,1,1290000,-29.77089575,-50.02931206
3,161,3,4,1,1400000,-29.76663944,-50.0273762
3,72,1,1,1,442000,-29.76814384,-50.01960624
3,81,2,2,1,820000,-29.76705393,-50.02219543
3,126,2,3,1,791000,-29.75727936,-50.04094091
3,112,3,2,4,1200000,-29.75825439,-50.03993204
3,183,2,1,1,915000,-29.77007197,-50.0245671
3,82,3,3,1,1040000,-29.76595016,-50.03013312
3,118,4,5,2,1862000,-29.76449714,-50.02938349
3,60,4,1,2,2500000,-29.76371088,-50.02699817
3,82,2,2,1,650000,-29.75783066,-50.04181012
3,184,3,2,2,1290000,-29.76914254,-50.02420674
3,66,1,1,1,360000,-29.76676124,-50.02473164
3,71,2,1,1,820000,-29.76663713,-50.03353453
3,82,2,1,1,1300000,-29.7615374,-50.03484357
3,130,3,2,2,1150000,-29.76837071,-50.02721407
3,64,2,2,1,590000,-29.76631038,-50.02838346
3,88,2,3,1,760000,-29.77015798,-50.02933293
3,97,3,2,1,780000,-29.76574638,-50.02152526
3,83,2,2,1,790000,-29.76038861,-50.0315778
3,190,4,5,2,3200000,-29.76790831,-50.03310755
3,125,3,3,1,965000,-29.76544677,-50.0267582
3,242,4,5,4,6170913,-29.77081089,-50.02229415
3,161,3,4,1,1750000,-29.7633622,-50.03542305
3,104,3,3,2,1415000,-29.75948516,-50.03384835
3,60,3,1,2,1360000,-29.77005407,-50.02681117
3,60,3,1,2,1360000,-29.76335411,-50.03463168
3,395,4,2,5,5600000,-29.76146466,-50.03124231
3,83,2,2,1,750000,-29.76812479,-50.0267919
3,83,2,2,1,490000,-29.76618338,-50.02471558
3,84,2,2,1,595000,-29.7596976,-50.0391471
3,165,4,3,3,2600000,-29.76463395,-50.03221667
3,104,2,1,1,520000,-29.76455198,-50.03119656
3,160,3,2,1,1210000,-29.76622148,-50.03175838
3,66,2,2,1,785000,-29.76481522,-50.03608439
3,72,2,2,1,436000,-29.7635348,-50.02810014
3,180,3,1,1,1250000,-29.77019839,-50.02422279
3,84,3,2,1,530000,-29.76380555,-50.03136992
3,60,1,1,1,399000,-29.77100486,-50.02776867
3,132,3,3,2,2600000,-29.76323,-50.03020134
3,84,2,2,1,635000,-29.76834127,-50.0282414
3,85,2,2,1,645000,-29.76406995,-50.03109784
3,86,2,2,1,740000,-29.76680973,-50.03689501
3,85,2,3,1,960000,-29.76264867,-50.03728588
3,180,3,2,1,800000,-29.76478462,-50.02239688
3,85,2,2,1,960000,-29.76563785,-50.02494192
3,181,3,3,1,3000000,-29.76571578,-50.02590824
3,74,2,2,1,640000,-29.76085043,-50.03805717
3,85,2,2,1,680000,-29.77044374,-50.02186716
3,85,2,3,1,695000,-29.76041228,-50.03849539
3,95,2,2,1,630000,-29.76393371,-50.03431305
3,85,3,2,2,1350000,-29.77184827,-50.02723654
3,85,2,2,1,900000,-29.76351344,-50.02823578
3,85,2,2,1,780000,-29.76293154,-50.02987388
3,90,2,2,1,580000,-29.76620359,-50.03495272
3,85,1,1,1,395000,-29.76916505,-50.02775663
3,90,3,2,1,870000,-29.76989185,-50.01989999
3,109,3,2,2,1352000,-29.77125424,-50.02798697
3,165,3,3,2,2400000,-29.76892202,-50.01951635
3,142,3,3,1,1250000,-29.7656898,-50.02429422
3,125,3,2,2,1410000,-29.77036003,-50.02662496
3,202,3,4,2,1690000,-29.77237879,-50.02271631
3,128,2,3,1,931000,-29.76183297,-50.03107537
3,118,2,2,1,590000,-29.76533824,-50.0231441
3,85,2,2,2,890000,-29.75806966,-50.04250758
3,45,1,1,1,390000,-29.75942916,-50.03467743
3,129,2,2,2,1145000,-29.76741531,-50.03597122
3,196,3,3,1,980000,-29.76003993,-50.04151236
3,142,3,3,1,1300000,-29.76231558,-50.02900065
3,114,3,2,1,990000,-29.76218685,-50.03660848
3,107,3,2,1,1290000,-29.76424602,-50.03595838
3,180,4,4,3,2590000,-29.76700197,-50.0252469
3,187,4,3,1,5500000,-29.77221427,-50.02646204
3,64,2,2,1,590000,-29.76830144,-50.0286443
3,120,1,1,1,460000,-29.75888132,-50.04246584
3,249,4,3,2,2060000,-29.76240217,-50.0309606
3,86,3,2,1,1100000,-29.77086515,-50.02610408
3,120,2,2,1,600000,-29.76704353,-50.02745886
3,129,2,2,2,885000,-29.76761678,-50.02803914
3,90,3,3,2,995000,-29.76852485,-50.03178728
3,135,3,2,2,1800000,-29.76411209,-50.02713221
3,103,2,3,1,972000,-29.77042757,-50.0216946
3,126,2,1,1,630000,-29.76727041,-50.03559721
3,60,2,2,1,820000,-29.75764305,-50.03776422
3,80,2,2,1,650000,-29.7632883,-50.026511
3,166,3,2,2,2300000,-29.76061317,-50.03403856
3,211,4,5,3,1990000,-29.77189965,-50.02709609
3,222,4,4,2,3200000,-29.76363236,-50.02550213
3,87,2,1,2,390000,-29.76579833,-50.02588497
3,87,2,2,1,790000,-29.76742108,-50.01820411
3,157,4,5,2,2600000,-29.76683802,-50.01776508
3,87,2,2,1,590000,-29.7576061,-50.04001952
3,120,2,2,2,1350000,-29.76705393,-50.02479023
3,112,2,2,1,972000,-29.76725193,-50.0180781
3,60,4,1,2,2060000,-29.76290556,-50.03114279
3,102,2,1,1,760000,-29.76981565,-50.02801667
3,165,2,1,2,1200000,-29.76328657,-50.02856324
3,60,3,1,1,1425000,-29.7575628,-50.037509
3,87,2,2,1,620000,-29.76245124,-50.03378896
3,189,3,2,1,1950000,-29.76486891,-50.03141246
3,87,2,2,1,580000,-29.77421051,-50.02198836
3,115,3,4,2,1750000,-29.76973137,-50.02921174
3,87,3,2,1,720000,-29.76624226,-50.01903158
3,80,2,2,1,575000,-29.77262414,-50.02557838
3,50,1,1,1,390000,-29.7698855,-50.02022264
3,60,3,1,1,1250000,-29.76540347,-50.02210473
3,88,3,2,1,595000,-29.77098061,-50.02270989
3,88,2,1,1,850000,-29.77181709,-50.02157181
3,110,3,3,1,1100000,-29.76036263,-50.03811897
3,60,2,1,1,595000,-29.76088623,-50.0372305
3,120,3,2,1,870000,-29.76852427,-50.0227444
3,156,4,4,3,2200000,-29.76558763,-50.02199397
3,88,3,2,1,660000,-29.76481753,-50.02604148
3,88,2,2,1,680000,-29.76418656,-50.03474084
3,88,2,2,1,620000,-29.76549872,-50.02617792
3,88,3,2,1,595000,-29.76962284,-50.02772934
3,110,3,1,1,1350000,-29.77045644,-50.02882569
3,106,2,2,2,1450000,-29.75878491,-50.04219216
3,160,3,1,1,1350000,-29.76169673,-50.03113236
3,138,3,1,2,950000,-29.7606657,-50.03746405
3,175,3,3,1,3000000,-29.7720913,-50.02533599
3,89,2,2,1,520000,-29.75933449,-50.04233422
3,116,2,2,1,960000,-29.76297484,-50.02816114
3,116,3,3,1,1300000,-29.7669656,-50.02395151
3,600,3,2,1,3000000,-29.76945543,-50.02843001
3,89,2,2,1,515000,-29.76735123,-50.02235434
3,440,4,3,3,2200000,-29.77006157,-50.02301809
3,90,2,2,2,400000,-29.75956425,-50.04116724
3,90,2,2,1,520000,-29.76908596,-50.0272221
3,90,3,2,1,890000,-29.76982085,-50.02713622
3,90,2,1,1,1100000,-29.76824544,-50.02164966
3,100,4,5,2,1860000,-29.76600327,-50.03041644
3,90,3,2,1,990000,-29.76863742,-50.02410882
3,108,2,2,1,835000,-29.77082243,-50.02602944
3,90,2,3,1,870000,-29.76706836,-50.03053442
3,90,2,2,1,950000,-29.77403733,-50.02204213
3,90,3,3,2,1280000,-29.7660812,-50.02291937
3,90,2,3,1,780000,-29.76610834,-50.02513615
3,90,2,2,1,680000,-29.76693212,-50.01952518
3,90,2,2,1,885000,-29.76559571,-50.02646444
3,90,2,1,1,700000,-29.7666631,-50.03276725
3,126,4,4,2,1500000,-29.75679444,-50.04015195
3,266,4,5,2,2965000,-29.76436667,-50.03309471
3,38,1,1,1,521000,-29.76399432,-50.03525771
3,90,3,2,1,980000,-29.77314369,-50.02078285
3,90,2,3,1,810000,-29.77012738,-50.02398682
3,90,3,2,2,980000,-29.76237215,-50.03656996
3,60,3,1,2,1060000,-29.76054505,-50.03145179
3,110,3,2,1,1030000,-29.76231269,-50.02815712
3,90,2,2,1,790000,-29.77072718,-50.0261426
3,67,1,1,1,470000,-29.76402203,-50.02415376
3,90,3,2,1,640000,-29.76676875,-50.01994735
3,172,3,2,2,1145000,-29.7717738,-50.02325967
3,120,3,2,2,800000,-29.76759888,-50.03107778
3,126,2,2,1,930000,-29.77281118,-50.02077402
3,90,2,2,1,690000,-29.76590629,-50.02043453
3,90,3,3,1,930000,-29.7597813,-50.0419265
3,90,3,2,1,890000,-29.76213027,-50.02709368
3,159,3,2,1,900000,-29.76120489,-50.03846971
3,90,3,2,1,980000,-29.75977553,-50.03622324
3,46,1,1,1,370000,-29.76312493,-50.02831122
3,91,3,3,2,890000,-29.76699158,-50.02871332
3,90,2,2,1,594480,-29.75840852,-50.04186791
3,90,3,2,2,1450000,-29.75699706,-50.03848094
3,151,3,2,2,1660000,-29.75693934,-50.03992642
3,80,2,3,1,760000,-29.76785346,-50.02830239
3,207,4,3,2,2250000,-29.76677914,-50.02366097
3,98,2,2,1,744000,-29.76595882,-50.02947981
3,60,4,1,2,2950000,-29.77183384,-50.02725019
3,100,2,1,1,710000,-29.77272228,-50.02489376
3,103,3,2,1,695000,-29.76057103,-50.03114199
3,91,2,1,1,850000,-29.76855717,-50.03063314
3,100,3,2,1,1280000,-29.76310761,-50.02598931
3,159,2,2,1,795000,-29.77032424,-50.02314329
3,126,2,2,1,931000,-29.77160235,-50.0280881
3,91,2,1,1,680000,-29.76461317,-50.0323804
3,92,3,3,1,820000,-29.75925251,-50.03487246
3,92,2,2,1,696000,-29.76651474,-50.03402331
3,92,2,2,1,740000,-29.76449656,-50.03581231
3,72,2,2,1,600000,-29.76880367,-50.02943085
3,80,2,2,1,890000,-29.76196575,-50.03711572
3,100,3,2,2,1500000,-29.76836956,-50.02445474
3,92,3,3,1,615000,-29.77060884,-50.03027759
3,146,3,2,2,1059000,-29.76583932,-50.02684327
3,92,3,1,1,800000,-29.76430721,-50.02220987
3,92,2,2,2,440000,-29.77007023,-50.02992204
3,109,3,2,1,1300000,-29.76672718,-50.03275922
3,102,3,2,1,1240000,-29.76574696,-50.0363966
3,188,3,3,2,1950000,-29.76676933,-50.03778028
3,600,3,3,1,3000000,-29.76342743,-50.02869487
3,80,2,1,1,520000,-29.76324558,-50.02980245
3,205,4,4,2,1900000,-29.76828931,-50.02606555
3,300,6,7,2,3110000,-29.76674912,-50.02358713
3,45,2,1,1,520000,-29.76308048,-50.03421835
3,93,3,2,1,640000,-29.76637793,-50.02880723
3,244,4,4,1,2150000,-29.7634078,-50.0346686
3,72,2,2,1,468000,-29.76377669,-50.02649334
3,338,3,2,2,1690000,-29.75911512,-50.03851064
3,89,2,2,1,515000,-29.75722625,-50.04018325
3,94,2,1,2,245000,-29.7609376,-50.03032494
3,202,3,2,2,2100000,-29.76584163,-50.01960464
3,146,3,1,1,1150000,-29.75909434,-50.04278287
3,81,2,2,1,700000,-29.76932554,-50.03097103
3,142,3,2,1,1250000,-29.76291307,-50.03184025
3,135,3,2,1,1450000,-29.76675836,-50.02489055
3,124,2,2,1,930380,-29.75900082,-50.03674492
3,94,2,2,1,680000,-29.7611818,-50.02880964
3,156,3,2,2,1500000,-29.7721271,-50.01987752
3,51,1,1,1,420000,-29.77082705,-50.02702707
3,95,2,2,1,570000,-29.76226016,-50.03056973
3,92,3,2,1,800000,-29.76618685,-50.02612896
3,95,2,2,1,550000,-29.77221311,-50.01935824
3,95,3,1,1,940000,-29.76093876,-50.03968083
3,92,3,2,1,800000,-29.76712551,-50.02123391
3,175,4,5,2,1598000,-29.77152037,-50.02087034
3,141,4,5,2,1250000,-29.77024284,-50.02822294
3,110,2,2,1,550000,-29.76779516,-50.03130973
3,148,4,2,2,5000000,-29.77061692,-50.02857528
3,95,3,2,2,850000,-29.76864492,-50.01929163
3,50,2,2,1,650000,-29.76722653,-50.03467422
3,105,3,3,1,845000,-29.76863107,-50.02373802
3,153,4,5,2,1250000,-29.76724732,-50.03404177
3,55,1,1,2,450000,-29.75910242,-50.04230211
3,101,2,2,1,850000,-29.7671157,-50.03203287
3,95,3,3,1,1285000,-29.76308625,-50.02780639
3,95,3,3,1,1285000,-29.7675983,-50.03029685
3,95,3,2,2,1325000,-29.7649376,-50.03416618
3,187,4,4,2,5500000,-29.75943551,-50.03982048
3,95,2,2,2,812000,-29.76667003,-50.02979362
3,103,3,2,1,620000,-29.76359369,-50.03598567
3,95,2,2,1,580000,-29.76229595,-50.03008577
3,45,1,1,1,395000,-29.76525511,-50.03004002
3,211,4,4,2,1770000,-29.77108164,-50.02148834
3,131,2,2,1,850418,-29.76610256,-50.02197953
3,102,3,3,1,1040000,-29.76181161,-50.02732563
3,80,2,2,1,710000,-29.76737143,-50.02153007
3,180,3,4,1,1675000,-29.76800414,-50.03426329
3,164,3,3,1,1845000,-29.76517544,-50.03351045
3,70,2,1,1,890000,-29.77048876,-50.02312644
3,70,2,3,1,890000,-29.75962544,-50.03807162
3,180,3,2,2,1436000,-29.76300082,-50.03802346
3,95,3,2,2,1180000,-29.76710877,-50.01924267
3,64,1,1,1,330000,-29.77055457,-50.02414253
3,166,3,3,1,1750000,-29.77073757,-50.02810014
3,96,2,1,1,379050,-29.75864867,-50.0397948
3,215,4,5,1,2550000,-29.77364304,-50.0206737
3,187,3,4,2,1450000,-29.7686582,-50.02878797
3,212,4,3,3,2600000,-29.76956396,-50.02962668
3,97,2,2,2,850000,-29.76832453,-50.02007978
3,97,3,2,1,1030000,-29.757822,-50.03898257
3,196,4,5,3,3800000,-29.76780439,-50.02330301
3,72,2,2,1,590000,-29.75910992,-50.04297148
3,97,2,2,1,920000,-29.76647895,-50.02806723
3,110,3,3,2,790000,-29.76873209,-50.02563777
3,138,3,2,1,1150000,-29.76621571,-50.02223395
3,110,3,2,1,1340000,-29.76625208,-50.02832487
3,85,1,1,1,450000,-29.76256554,-50.0367698
3,164,3,2,2,1450000,-29.7664397,-50.02907128
3,67,2,2,4,470000,-29.76658575,-50.02442424
3,66,2,2,1,550000,-29.76333102,-50.03819522
3,179,3,4,2,2200000,-29.76387944,-50.02951673
3,180,3,4,2,1450000,-29.76721845,-50.0306829
3,97,2,2,1,625000,-29.76475287,-50.0224025
3,116,3,4,1,1300000,-29.76830894,-50.02927916
3,146,3,2,1,1200000,-29.76562919,-50.03574729
3,105,2,2,1,610000,-29.77195968,-50.02149155
3,193,4,3,2,2200000,-29.76164247,-50.0373862
3,98,3,1,1,850000,-29.76184221,-50.02979442
3,148,3,3,1,1020000,-29.77170972,-50.02596362
3,90,2,2,1,890000,-29.76929841,-50.02800062
3,98,2,2,1,930000,-29.7732984,-50.02177888
3,98,2,2,1,750000,-29.76465993,-50.021754
3,128,2,2,1,950000,-29.76257132,-50.0308683
3,118,2,2,1,1240000,-29.7671792,-50.02624614
3,182,3,2,1,2050000,-29.770061,-50.0296957
3,84,3,3,1,898000,-29.76939943,-50.02448203
3,94,2,1,1,470000,-29.75913128,-50.03570235
3,202,4,5,2,1500000,-29.7680711,-50.0228977
3,75,2,2,1,570000,-29.76702853,-50.02724136
3,98,3,3,1,900000,-29.76390542,-50.03601938
3,80,2,2,1,660000,-29.7579467,-50.04171862
3,90,3,2,1,650000,-29.76414442,-50.03549207
3,98,2,2,1,600000,-29.76809996,-50.03145018
3,98,3,2,1,980000,-29.76560956,-50.02015763
3,62,1,2,1,530000,-29.76982431,-50.02666269
3,171,3,3,2,2400000,-29.76505364,-50.03816151
3,140,3,2,2,850000,-29.76484293,-50.02631436
3,80,2,1,1,700000,-29.76875287,-50.03029284
3,80,2,3,1,890000,-29.76832568,-50.03232502
3,80,2,2,1,835000,-29.7567777,-50.04006929
3,298,5,6,2,3490000,-29.76531861,-50.03478257
3,108,2,2,1,900000,-29.76615394,-50.02240892
3,100,3,3,1,940000,-29.76720922,-50.02167454
3,152,4,5,2,1080000,-29.76696676,-50.02601017
3,99,2,2,1,605000,-29.76459643,-50.02873018
3,147,3,2,2,849000,-29.76732871,-50.01834536
3,85,2,2,1,740000,-29.77057247,-50.02396515
3,99,3,2,2,890000,-29.76692231,-50.03030648
3,99,2,2,1,750000,-29.76671333,-50.02446678
3,174,4,4,2,2200000,-29.75851648,-50.0421745
3,174,4,4,2,2200000,-29.77045817,-50.02334394
3,99,3,1,1,890000,-29.75718815,-50.03804032
3,53,2,2,1,570000,-29.76661923,-50.03455624
3,128,2,2,1,900000,-29.76594265,-50.03063234
3,162,3,2,1,1200000,-29.76686342,-50.02149235
3,100,3,2,2,1180000,-29.7592502,-50.03434435
3,100,3,2,2,1600000,-29.76672257,-50.02389533
3,100,3,2,1,750000,-29.77016375,-50.02948061
3,200,4,4,2,2190000,-29.7669454,-50.03484517
3,97,2,2,1,750000,-29.75979631,-50.03519992
3,100,3,3,1,795000,-29.76815307,-50.01949629
3,127,3,2,1,915000,-29.7684192,-50.02180456
3,100,3,3,1,1190000,-29.76659441,-50.02621403
3,116,3,2,1,1144000,-29.76414846,-50.02206701
3,48,1,1,1,380000,-29.77397845,-50.02164163
3,100,3,3,2,1795000,-29.76352037,-50.0316107
3,100,2,3,1,1050000,-29.76709087,-50.02299401
3,100,3,2,1,780000,-29.76259614,-50.03794802
3,176,3,2,1,3000000,-29.76975331,-50.01910462
3,100,2,2,1,650000,-29.7644319,-50.02522764
3,100,3,3,1,1040000,-29.76988839,-50.0233006
3,39,1,1,1,410000,-29.76636696,-50.03608679
3,138,3,1,1,1470000,-29.76750594,-50.02977356
3,100,3,4,2,1250000,-29.77051878,-50.02888749
3,145,3,2,1,931000,-29.76967941,-50.02495155
3,172,3,2,1,2400000,-29.76934978,-50.02862424
3,172,3,2,1,2400000,-29.76505421,-50.03136912
3,100,3,3,1,1300000,-29.77092519,-50.02886742
3,100,3,2,2,750000,-29.76711916,-50.02463051
3,160,2,2,1,1080000,-29.7642541,-50.03091967
3,115,3,3,1,2100000,-29.77032828,-50.02800222
3,64,2,2,4,550000,-29.76711108,-50.03810372
3,100,3,2,1,1050000,-29.76419926,-50.0271298
3,119,3,3,2,1190000,-29.76331082,-50.03419186
3,72,2,2,1,470000,-29.76861548,-50.02057899
3,100,3,3,2,1860000,-29.75859441,-50.03907487
3,107,3,2,1,1100000,-29.76473209,-50.02978319
3,180,3,2,1,817000,-29.77006042,-50.02296351
3,160,3,3,2,1007000,-29.77006157,-50.02846612
3,95,2,2,1,590000,-29.75946842,-50.0384681
3,64,1,1,1,416000,-29.7690623,-50.01901874
3,202,4,5,2,1700000,-29.76324674,-50.03337
3,101,3,3,2,930000,-29.75972127,-50.03911339
3,80,3,2,2,900000,-29.76507038,-50.0283337
3,101,2,3,1,590000,-29.76770799,-50.03210912
3,82,2,2,1,599000,-29.7616696,-50.03190205
3,76,2,1,1,580000,-29.77253928,-50.02607518
3,55,2,2,1,622250,-29.7639441,-50.03169417
3,119,2,2,1,1600000,-29.76856525,-50.02659366
